url,mname,id,name,transactiontype,bonusfixed,amount,minwithdraw,maxwithdraw,rollover,balance,claimconfig,claimcondition,bonus,bonusrandom,reset,mintopup,maxtopup,referlink,perceived_value,is_new
https://1spinnwin.com,1SPIN&WIN,27547,<b>Hourly Bonus</b>,,15.00,15,200,5,0.00,,"""{\""displayDescriptionOnly\"":\""1\"",\""displayAngpaoText\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1,\""creditLessThan\"":0.1,\""resetHour\"":2}""",FREE,0.00,,HOURLY,,,,1.2588993529486476,1
https://1winbet369.com,1WINBET369,478916,<b> 1Winbet Giveaway $20,,20.00,20,500,10,0.00,,"""{\""displayDescriptionOnly\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1}""",FREE,0.00,,WEEKLY,,,,0.7824908919849999,1
https://7pokies.com,7POKIES,184225,Daily Free,,5.00,5,500,20,0.00,,"""{\""creditLessThan\"":0.1,\""displayDescriptionOnly\"":\""1\"",\""mobileAppOnly\"":\""0\""}""",FREE,0.00,,DAILY,,,,0.16051388989769858,1
https://aud365.co,AUDBET365,776605,<b>App Free $188</b> #C,,188.00,188,238,100,0.00,,"""{\""creditLessThan\"":0.1,\""displayDescriptionOnly\"":\""1\"",\""registerDate\"":\""2023-04-05\"",\""walletId\"":1,\""changeGameId\"":1,\""displayAngpaoText\"":\""1\"",\""mobileAppOnly\"":\""1\""}""",FREE,0.00,,,,,,72.15791076458724,1
https://aud365.co,AUDBET365,230762,<b>Ultra Daily FREE</b> #R,,888.00,888,8888,10,0.00,,"""{\""creditLessThan\"":0.1,\""startDate\"":\""2024-12-21\"",\""displayDescriptionOnly\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1,\""mobileAppOnly\"":\""1\""}""",FREE,0.00,,DAILY,,,,3.0892497883969123,1
https://audgo.net,AUDGO,442148,<b>   Application Chips   </b>,,20.00,20,500,20,0.00,,"""{\""startDate\"":\""2024-06-01\"",\""creditLessThan\"":1,\""displayDescriptionOnly\"":\""1\"",\""displayAngpaoText\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1,\""mobileAppOnly\"":\""1\""}""",FREE,0.00,,DAILY,,,,0.9935008859591955,1
https://aucloud9.com,Cloud9,73754,DAILY CHECK IN BONUS,,9.00,9,700,20,0.00,,"""{\""creditLessThan\"":0.01,\""mobileAppOnly\"":\""0\"",\""walletId\"":1,\""changeGameId\"":1}""",FREE,0.00,,DAILY,,,,0.22819469869028952,1
https://auboss.co,AU BOSS,97014,<b>DAILY LOGIN</b>,,2.00,2,100,20,0.00,,"""{\""creditLessThan\"":1,\""walletId\"":1,\""changeGameId\"":1,\""displayDescriptionOnly\"":\""1\"",\""registerDate\"":\""2024-01-01\""}""",FREE,0.00,,DAILY,,,,0.36187915196815357,1
https://auboss.co,AU BOSS,826605,<b>DOWNLOAD APP FREE<b>,,10.00,10,500,10,0.00,,"""{\""creditLessThan\"":0.5,\""displayDescriptionOnly\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1,\""mobileAppOnly\"":\""1\"",\""displayAngpaoText\"":\""1\""}""",FREE,0.00,,DAILY,,,,0.31438318259269477,1
https://aud2u.com,AUD2U,113391,Daily Super Free 365,,1.88,1.88,188,20,0.00,,"""{\""creditLessThan\"":0.1,\""displayDescriptionOnly\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1}""",FREE,0.00,,DAILY,,,,0.1516589453469784,1
https://auslot7.com,BngWin7,446361,<b>FREE 365 BONUS<b>,,120.00,120,12000,108,0.00,,"""{\""displayDescriptionOnly\"":\""1\"",\""displayAngpaoText\"":\""1\"",\""creditLessThan\"":0.1,\""walletId\"":1,\""changeGameId\"":1}""",FREE,0.00,,DAILY,,,,0.3031839836390751,1
https://aud33.com,AUD33,456145,DAILY FREE,,5.00,5,500,20,0.00,,"""{\""displayDescriptionOnly\"":\""1\"",\""mobileAppOnly\"":\""0\""}""",FREE,0.00,,DAILY,,,,0.16051388989769858,1
https://audwin9.com,AUDWIN9,134746,VIP Daily Free Credit $19.99,,19.99,19.99,139,9,0.00,,"""{\""creditLessThan\"":0.5,\""displayDescriptionOnly\"":\""1\"",\""offUsernames\"":[\""195295275\"",\""185529750\""],\""displayAngpaoText\"":\""0\"",\""changeGameId\"":1,\""walletId\"":1}""",FREE,0.00,,DAILY,,,,3.719829734402207,1
https://audwin9.com,AUDWIN9,137677,SHARE 1 MEMBER GET AUD 9,,9,9,27,9,0.00,,"""{\""customBonus\"":\""sharebonus\"",\""creditLessThan\"":0.1,\""startDate\"":\""2024-06-28\"",\""mobileAppOnly\"":\""0\"",\""displayDescriptionOnly\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1,\""maxCount\"":1}""",CUSTOM,0.00,,,,,,10.09647804665611,1
https://audgaming8.com,AUDGAMING,166795,<b>Daily Free Credit</b>,,10.00,10,600,10,0.00,,"""{\""creditLessThan\"":0.1,\""walletId\"":1,\""changeGameId\"":1,\""displayDescriptionOnly\"":\""1\""}""",FREE,0.00,,DAILY,,,,0.2503126214987163,1
https://audgaming8.com,AUDGAMING,74639,<b>Sharing Bonus</b>,,10,10,300,50,0.00,,"""{\""customBonus\"":\""sharebonus\"",\""creditLessThan\"":1,\""startDate\"":\""2023-07-31\"",\""displayDescriptionOnly\"":\""1\"",\""displayAngpaoText\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1}""",CUSTOM,0.00,,,,,,0.9761898354482815,1
https://audgaming8.com,AUDGAMING,773779,<b>Subscribe Bonus II</b>,,30.00,30,600,30,0.00,,"""{\""displayAngpaoText\"":\""0\"",\""displayDescriptionOnly\"":\""1\"",\""creditLessThan\"":0.1,\""mustJoinTelegramChannel\"":\""igaxspeedau33\"",\""walletId\"":1,\""changeGameId\"":1}""",FREE,0.00,,,,,,1.5207279252292714,1
https://aus88win.com,Aus88Win,481100,Special Daily Free,,11.88,11.88,260,20,0.00,,"""{\""creditLessThan\"":0.1,\""displayDescriptionOnly\"":\""1\"",\""mobileAppOnly\"":\""1\"",\""displayAngpaoText\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1}""",FREE,0.00,,DAILY,,,,1.133868810775502,1
https://aus4win.com,SS9AU,762318,Daily No Deposit Boost,,10.00,10,199,10,0.00,,"""{\""displayDescriptionOnly\"":\""1\"",\""mobileAppOnly\"":\""1\"",\""displayAngpaoText\"":\""1\"",\""creditLessThan\"":0.1,\""ignoreTrxAmount\"":1,\""startDate\"":\""2026-01-23\"",\""changeGameId\"":1,\""walletId\"":1}""",FREE,0.00,,DAILY,,,,0.9945015538788535,1
